event_id,date,campaign_id,channel,campaign_type,country,impressions,clicks,leads,conversions,cost,revenue,customer_id,estimated_CLV
4f5b220e-e589-4d13-86d5-f432bb7115e8,2024-07-06,cmp_373,Email,Acquisition,US,4987,384,48,12,63.6,1650.7,50fdb65c-1113-41a1-bd1a-c7f451b29449,411.26
4242a89e-6479-4ac7-bead-4c6f330247e9,2025-09-16,cmp_638,Social,Retention,CA,4994,123,2,0,58.29,0.0,,202.11
0164376a-9ce8-4815-91e1-30ec8d35b5b7,2024-08-13,cmp_153,Display,Brand,US,5003,46,2,0,10.55,0.0,,1203.62
de7cfcb6-fb14-48a9-8b6e-507066980e6a,2025-04-10,cmp_154,Email,Brand,US,4986,252,21,5,39.27,171.42,3861eced-79ed-4ba9-aabf-6340798a97a0,283.49
d04d56e4-6157-4f55-bb70-eccd2df4e048,2024-05-11,cmp_987,Social,Acquisition,US,4979,101,5,0,45.05,0.0,,1805.33
194bf13c-4cd0-43f7-becd-f0663caa31c4,2024-01-23,cmp_844,Paid Search,Acquisition,GB,5024,184,12,3,271.29,389.1,4ce74781-b84c-42de-a4ff-e1cca3c8fa6b,477.45
f85152e4-c820-440c-bf55-2ecc055a4724,2024-05-15,cmp_376,Organic,Promo,US,5006,380,44,6,18.52,235.77,77349d8b-dd5e-4923-99eb-6ba9f1d3fe50,557.53
7b5b8899-371c-4c8f-bd4a-ab1ca3eb7aa1,2024-01-25,cmp_542,Email,Acquisition,US,4871,202,20,5,34.58,436.48,e9d034f6-a975-4a51-83c6-3ed72c8267ab,848.57
a235dbab-a2c5-450d-8bf3-26894ffa288c,2024-06-10,cmp_982,Paid Search,Retention,AU,4896,312,48,14,404.75,1148.09,4bd91bdf-70f0-498b-889e-c1c24b156632,190.89
e1d5cd40-8e72-41d3-ac18-1874f789f603,2024-04-28,cmp_517,Email,Promo,CA,5053,200,31,6,26.06,110.29,f7db265e-2361-43d5-b05e-0117418fa4d6,214.48
7cd9d4c8-dc7d-4c21-af81-c7b86fc7d5e5,2024-06-24,cmp_731,Social,Brand,CA,4945,121,10,0,47.89,0.0,,6.16
e51f70c1-7100-4642-ba8e-c302f6826fcf,2024-01-02,cmp_324,Email,Acquisition,US,5167,381,68,17,62.12,2324.35,8e076a9c-eee3-4fe2-a63a-91e415f173cf,495.49
28225609-7333-4beb-8bc8-f37b9ecac8c2,2024-02-09,cmp_669,Paid Search,Retention,US,5059,298,17,10,325.44,702.42,29ede10b-66dd-4e09-ac7c-bd2a9f2b2036,104.39
849eb9b2-adeb-49b0-ab07-92393c931a70,2024-05-01,cmp_354,Display,Retention,IN,4952,21,1,0,3.87,0.0,,924.82
323de972-d270-46cf-826c-052fcd6ae111,2025-06-25,cmp_275,Social,Acquisition,GB,5034,64,3,2,38.76,352.42,3b363010-6979-4140-bbc2-50eb8d5f51f2,775.59
50cb5d09-7547-4654-ab65-02ada30bffca,2024-03-28,cmp_665,Display,Acquisition,US,4930,30,0,0,6.66,0.0,,147.07
7ae02e98-13b7-4083-bc42-51d00a0b5c0b,2024-04-09,cmp_245,Social,Brand,GB,5072,97,2,1,44.97,16.09,19c0ad25-31ed-446f-b7ab-81ba03436e61,91.23
c9478ec9-b310-4230-9cf8-7cbf6ac6a804,2024-08-13,cmp_870,Social,Acquisition,US,5009,111,8,0,70.23,0.0,,1735.38
204cfdad-3131-4b21-a37a-ade7b89a678e,2024-06-15,cmp_763,Paid Search,Retention,US,4973,307,30,14,338.87,887.18,43bcc013-9e4c-4bea-91a3-e5e328a10c02,714.04
0b02b3ea-4c99-46d4-a9a9-5935332046b5,2024-03-04,cmp_484,Social,Retention,US,5008,120,11,1,49.03,57.21,a39c9d57-9199-49da-9d40-857911ae993a,505.2
f8c58b7f-54c9-4a1d-bb87-7757b7f21043,2024-04-05,cmp_361,Social,Acquisition,CA,5009,116,7,3,58.92,307.08,7815266a-5aea-496f-8abe-777d3b334391,1176.61
09ef0a8a-942a-494f-a6df-9c3d45665ad2,2024-02-14,cmp_630,Display,Acquisition,GB,4994,33,0,0,11.35,0.0,,422.03
8f9d6742-aff6-41fc-b10d-e0ecdd96285c,2025-08-31,cmp_953,Display,Brand,US,5002,27,0,0,5.13,0.0,,451.03
bc60beae-bf40-4607-944c-60aa0eaec323,2024-01-26,cmp_470,Affiliate,Acquisition,IN,5143,196,8,1,64.77,105.89,f3eb57ac-4536-44b6-9be9-f539d33f8350,220.52
362c82c6-f7aa-4598-9c39-7df553347bd5,2024-03-24,cmp_782,Social,Brand,US,4989,101,9,2,43.52,77.4,1d47bcaa-96f0-409d-8b93-96043a482927,462.35
b159a4ea-c360-4942-b691-efb6d384aa44,2024-01-05,cmp_990,Email,Acquisition,DE,5043,231,27,8,28.18,1265.8,2cd39099-fce7-4e6d-99ed-4d0338aa4296,2796.27
61c5e264-c5ca-471d-bc60-ed493b084a78,2024-02-15,cmp_296,Affiliate,Acquisition,US,4817,118,0,0,38.75,0.0,,172.51
dd1a039b-01b0-4dc4-8c23-c2af925e11e3,2024-09-29,cmp_684,Social,Acquisition,IN,5036,67,10,0,20.66,0.0,,584.15
76dac389-cbdc-4efd-930c-0eb19ec765be,2024-02-10,cmp_914,Display,Acquisition,DE,4965,19,2,0,3.08,0.0,,729.88
c77fcdbd-89f3-4688-adcc-596588190094,2024-01-16,cmp_696,Affiliate,Acquisition,US,5012,197,16,2,94.55,10.0,51069236-8455-46ca-a4ee-eef0a80a7826,20.75
dcd4cc98-b4ed-4cf5-a3c2-7cd776af55d6,2024-04-25,cmp_383,Display,Retention,IN,4923,25,2,1,6.22,5.0,ed2b6523-aa5d-40f2-a358-690197512005,3.36
d4939b7f-972c-4aa5-8100-8942cbdc1df6,2024-01-02,cmp_401,Social,Acquisition,AU,4902,101,2,0,59.97,0.0,,1077.29
28b60d11-86a4-4990-a434-5090a52e88d4,2024-01-16,cmp_231,Organic,Acquisition,US,4912,417,37,13,14.47,1262.42,7318dc82-3adc-48e1-8c66-e8440724182b,659.83
c2f32747-cee6-4f5b-93dd-a66d9593e65c,2024-10-23,cmp_219,Paid Search,Acquisition,IN,5037,308,35,13,301.67,1276.66,386f3719-7284-4c6a-bd3d-4c42eed08b34,147.65
95b371fa-4c3a-45f8-9138-1bed35a8f490,2024-09-22,cmp_827,Paid Search,Retention,US,4978,319,33,9,311.28,420.87,ee7d5877-67ea-487c-9fad-c0cab91442eb,84.32
7db2ac5a-34b5-44f5-bb5a-fb03726c53ed,2025-03-20,cmp_235,Display,Retention,US,4936,15,0,0,3.52,0.0,,448.51
c1efd984-f307-4992-bf9a-9754c2ec63b7,2024-12-12,cmp_727,Email,Acquisition,IN,4928,243,54,22,32.85,2385.01,5a2fc54c-633a-4be3-8774-2a3504e2b992,1842.56
3698e6d6-c6be-43d3-9330-f182d5c23845,2024-07-25,cmp_672,Social,Retention,AU,4993,122,4,1,55.59,28.17,6a56203c-5bc5-42d7-bfe0-40f9f8862614,156.35
c9dd4728-f299-4119-b4cd-543fd0e037d0,2024-01-10,cmp_628,Organic,Retention,US,5151,469,98,48,27.52,1233.84,d89a5c67-e88f-497b-9209-2ee6a95ee274,195.95
c7b6890b-1e51-4074-a2e1-caee27a441ff,2024-10-01,cmp_133,Email,Acquisition,US,5055,317,35,9,52.64,924.35,02562731-c3fb-45fe-b02e-ead43b304b7e,411.43
67be7ef6-b399-4957-8175-b2c92e3bff4a,2024-12-02,cmp_631,Social,Brand,US,5006,101,8,0,46.99,0.0,,29.51
8af64754-616b-4d9f-b94d-be9ac5e5d132,2024-10-15,cmp_307,Social,Acquisition,US,4957,103,7,1,54.32,117.51,e879ba2d-10be-482e-b48c-5090f4e4ffd8,1042.27
c8d99e06-b46b-47b2-a58e-3a4e04c31ad6,2024-05-07,cmp_773,Social,Acquisition,US,4930,100,6,0,66.72,0.0,,265.03
97b6830b-2abb-45b8-a597-99166c47aedd,2024-02-17,cmp_398,Paid Search,Brand,US,5038,181,22,8,156.33,240.97,3a307ebb-4017-4c0e-9874-b138e88c636f,393.83
0bc15943-7e13-427b-806d-9ae5ed895ee5,2024-12-01,cmp_621,Referral,Acquisition,DE,5042,191,26,9,2.13,2119.14,392d4111-3cb9-40b7-a3fa-daa60c42e861,2373.62
855bda9f-c564-43a4-8e91-24ee253b6069,2024-08-21,cmp_193,Social,Acquisition,US,5016,97,6,1,57.79,97.8,94729373-d638-4cf6-b3cd-6d7a9633698d,1221.83
872e2c7f-995d-4ed1-9f8b-521c178abe3c,2025-12-12,cmp_513,Display,Promo,US,4931,27,0,0,6.84,0.0,,1925.06
5a132e03-f2f8-4d49-ac0a-077c7fd32b46,2024-01-31,cmp_470,Display,Retention,US,4987,45,1,0,9.24,0.0,,451.02
191101af-5c3a-40b8-afd4-e8f577a0d8df,2024-02-16,cmp_508,Paid Search,Acquisition,IN,4914,295,27,9,293.76,737.53,4c06d9ec-8ee4-4efe-af3a-0b299b948a73,541.79
f7ae0946-55f1-44eb-9ed7-b47587f94bbf,2024-02-12,cmp_482,Email,Brand,US,4980,170,18,4,23.95,91.45,2c805b48-7c5b-4e5f-a054-ab4f80f5f61b,238.75
8b463291-6b55-4318-b663-c543d963e6af,2024-10-10,cmp_540,Paid Search,Acquisition,US,4977,277,14,5,273.25,150.78,7bbac264-6cc0-413d-96bc-eda4a06b91c5,117.48
14bccc8e-c6f8-46b7-8311-1e416aba5b55,2024-02-07,cmp_977,Organic,Acquisition,US,5065,356,46,11,16.54,1360.67,64a0cde4-4914-488d-a37e-601dd4be08cb,688.49
498ecbb2-c9c5-4353-a6e2-171227338d3e,2024-01-13,cmp_546,Social,Acquisition,AU,5055,83,10,2,68.23,254.69,2905a949-80a7-4171-abe1-46d9698b4976,350.47
af3247a5-d11d-400e-9ac3-37fbea83fa66,2027-03-23,cmp_718,Paid Search,Brand,US,5008,372,32,13,377.01,267.02,7dadf651-e8fb-4ac1-bc4c-435305b09f64,37.44
e1ce299d-e6c9-4ae5-ac7b-c85abc588cc0,2024-01-05,cmp_716,Organic,Acquisition,IN,4888,488,66,29,20.25,3019.23,6731c6cd-352e-4cb6-9adf-834309d92ed3,1800.91
a87ba992-6b8e-4093-8edf-79832952e5e8,2024-11-20,cmp_170,Display,Brand,GB,4967,29,0,0,5.67,0.0,,1965.29
ae8ee0e3-8463-4106-bd62-7c67a5a7f758,2024-03-22,cmp_183,Display,Acquisition,US,5102,45,1,0,4.8,0.0,,1097.71
0802f41c-a9d7-485f-8ea6-0523fae6e1d6,2024-11-27,cmp_308,Referral,Retention,AU,5066,254,22,8,7.18,479.86,0ae45f35-1031-4139-ac84-8a6c05f0ddf0,360.72
0f15ffad-b167-4110-a2a4-6731cb16a6b8,2024-05-25,cmp_358,Email,Acquisition,US,5092,304,37,11,50.16,1534.25,ec8c2ad9-cbea-49ec-8011-5a5dbb73f8d7,1358.95
2ef7685c-6197-4aae-ab4a-c92f3dcb2c88,2025-02-21,cmp_338,Display,Acquisition,US,5028,23,1,0,4.97,0.0,,378.35
a58c62a3-b9d5-4508-9c80-08158495d55d,2025-04-14,cmp_401,Social,Brand,US,4976,129,13,0,66.91,0.0,,424.6
895928a8-938b-432a-b699-1956da216ee6,2024-01-02,cmp_331,Social,Acquisition,IN,5000,122,2,0,69.19,0.0,,320.32
3cf7c596-5758-4134-8eb6-794ae5526afb,2024-01-15,cmp_381,Paid Search,Retention,US,4994,160,17,3,165.36,148.31,88a1ee59-9be1-4f0b-90fd-fb27d3522a63,627.44
9dd6c62b-2fee-4316-bc48-fb07451e20e0,2024-02-21,cmp_493,Email,Acquisition,DE,4939,191,28,12,35.13,2386.42,2be64a7e-1e17-4363-8b80-2eba5ecb1c6d,-24.1
50f71ec1-f84f-46c0-8222-b351bb079067,2024-07-18,cmp_517,Social,Brand,IN,5012,79,4,0,41.22,0.0,,642.15
813a1aea-d78d-44f9-995e-1665cf747304,2025-01-29,cmp_305,Email,Acquisition,CA,4859,300,40,6,39.95,756.38,49bbdb55-fd86-47cb-8dbd-fbb2cc930de4,248.59
86a34d7c-8822-415a-8e8b-499c0da13159,2024-04-20,cmp_363,Email,Retention,US,5159,187,28,3,20.78,231.6,ef199264-aa30-446e-a252-e1b0afd85ccd,1212.36
0dc99e6d-1d67-4518-8779-dabd82d16737,2024-06-17,cmp_410,Social,Brand,CA,4937,84,3,0,45.87,0.0,,227.51
dcb889fd-e981-4b71-ad20-4119b64a7358,2024-02-07,cmp_958,Affiliate,Acquisition,US,4932,141,6,2,65.71,185.5,2a3d0326-5945-4168-820f-7b2aebe4ccff,613.59
032e6d59-1dec-4505-aac0-18a4f210f2ab,2024-10-21,cmp_796,Social,Acquisition,GB,5042,90,6,1,35.58,93.28,2625d5f7-4e3e-416b-9d69-c1e762a1bc89,194.14
a471e10a-19e7-4824-aeb8-b2b76ae9a831,2025-09-07,cmp_725,Paid Search,Brand,US,4997,323,30,10,372.96,496.18,d25ce1c7-7881-46b4-8506-ff89882d5022,435.44
59252bf0-a6d9-46cd-8e6f-e57206019442,2024-02-26,cmp_178,Display,Acquisition,US,4967,25,1,0,4.92,0.0,,298.5
c8c933eb-1125-482a-a352-bda8ebaca504,2024-05-02,cmp_968,Social,Brand,DE,5002,145,10,0,84.81,0.0,,755.4
8932857f-854f-4d46-a6dc-d8b602c15df3,2024-01-17,cmp_441,Organic,Acquisition,US,4985,397,73,40,26.61,3085.01,0b068276-368b-4fe9-be9e-052d531b9bfd,451.22
168f241c-b624-47e3-9512-56dec0cec25b,2024-05-27,cmp_912,Affiliate,Acquisition,US,5006,101,8,1,34.39,78.72,c725a309-f48b-42d6-a57c-c7a340060db1,191.24
cf4ef315-982f-410c-bd93-4e0e9eb29154,2024-05-05,cmp_661,Social,Acquisition,IN,4998,62,0,0,39.38,0.0,,797.06
5f448cb0-b064-4e13-a179-f5d9988e2301,2024-01-29,cmp_931,Referral,Acquisition,FR,4975,152,21,4,4.11,758.19,b5ca8c5e-c4e4-4c40-9e70-bc7fb434d908,549.96
d06f953c-aa39-44d4-87ce-6f4486e6fcb0,2024-04-15,cmp_194,Paid Search,Acquisition,GB,5024,310,28,4,245.89,482.79,c0b6a24c-dcaa-4c2f-8346-8725473a4c9b,199.53
10ad6459-3113-4c69-9413-93a0dc1d9a15,2024-03-14,cmp_869,Social,Acquisition,IN,4907,152,3,0,73.65,0.0,,1494.55
d99088af-6d78-4f64-90a6-80e5305de3d1,2024-05-12,cmp_450,Display,Acquisition,IN,5017,29,0,0,5.95,0.0,,573.37
cd95c238-3a75-4f87-8d1f-4ed7ed2c16d0,2024-06-07,cmp_161,Paid Search,Acquisition,IN,5060,398,51,16,431.29,1888.75,27fe2875-1e87-4cb9-a179-6e1629bc7e41,118.34
7d9f16f8-8b79-42fb-8210-3bef7acf564e,2024-01-02,cmp_241,Paid Search,Acquisition,US,4861,370,41,7,466.49,1392.22,b711aed2-0563-4e2a-9f4d-2c6b3cc3c33a,670.22
d2f76622-ff34-4b5a-8af4-6b7547837337,2024-09-14,cmp_941,Display,Acquisition,US,4958,27,1,0,6.97,0.0,,418.77
f0ca6987-a33b-47d3-8729-31afd6e348a0,2024-08-12,cmp_833,Social,Acquisition,US,4900,89,4,3,62.37,255.33,bfc2e00e-7fdd-41d6-915a-59f7ce6701d1,487.99
08ac401a-baa9-49c9-9b30-d9c3fba0b8dc,2024-03-23,cmp_967,Referral,Acquisition,FR,4988,235,22,9,4.21,1186.36,02370de6-aca5-40a3-bd39-f4010fa833cd,362.76
695959d4-3f6e-4c5f-96e3-76765933591f,2024-01-10,cmp_210,Affiliate,Brand,IN,5047,115,9,1,64.4,42.17,a31bfc92-a4ae-40ba-8df6-c2ab31ad6221,272.3
8b8a8739-d7ee-4814-b6ea-2ac913fb17d2,2024-09-10,cmp_715,Display,Retention,DE,5062,20,0,0,4.21,0.0,,908.48
286fa6cb-23b6-4ccf-b4e5-388adededcf6,2025-07-12,cmp_626,Email,Promo,US,5090,274,24,1,39.58,53.65,f3e5a1d6-34c5-45d4-83bd-812a72c9ef03,726.62
654414f3-e104-4ce0-9aff-1395f6c6208a,2024-02-19,cmp_881,Paid Search,Acquisition,US,4985,334,32,6,279.78,550.58,0daa348e-eeea-4727-a79c-3a2a87068526,1160.36
4d36e812-9f25-46b3-89b5-82ef0ac6a7c9,2024-03-11,cmp_770,Display,Acquisition,US,4865,20,0,0,3.89,0.0,,455.52
f2073a9f-a486-4a7d-a6e1-c42d27a66f1b,2024-02-06,cmp_256,Affiliate,Acquisition,AU,5030,188,17,3,81.52,221.13,62deddb9-d56a-428f-9cac-d469fb34d5c9,468.83
186938f4-4b13-4d68-b715-5afc9df5ceb3,2024-06-03,cmp_638,Organic,Acquisition,IN,5065,545,81,34,20.58,5234.24,846676d0-0240-4066-939f-ed3c5decdc24,644.61
529c01ac-4ed2-4d7f-9803-9024b9de5ac1,2024-01-31,cmp_696,Organic,Promo,US,4971,703,115,32,36.48,1232.63,a4da77e3-8ab4-4249-9d67-77a7aa1d2923,104.69
303dfcc7-6de9-4868-9913-1fa1dcf08c20,2024-03-20,cmp_108,Social,Acquisition,GB,5059,142,8,2,62.37,222.76,6063b3f9-d78d-47e3-a705-87b9f0d40485,480.36
6545f97f-648e-47be-ac5a-fc22bc0cbc66,2024-08-02,cmp_375,Organic,Acquisition,FR,5016,228,39,14,12.29,783.9,d95dd333-8210-4c0e-be2c-5f5147966a55,172.75
b629533e-b45a-4dd5-b132-4e57d7dc2cda,2024-05-27,cmp_326,Email,Acquisition,US,5092,246,32,5,31.91,697.04,0f5cc3dd-5621-4917-9707-bc60b6de2781,903.42
1d09d21e-e49d-46e2-a856-dad44027cf73,2024-03-28,cmp_285,Social,Brand,FR,4984,122,4,1,70.22,33.65,c45cf4a6-6053-4c31-a207-58cc34a7eb98,356.6
66ced44c-8322-4330-b0b8-8761fe9ea296,2024-04-08,cmp_690,Email,Retention,CA,5002,332,38,8,42.44,702.63,993880ba-e555-42d5-99ce-2799ee0966ff,911.09
a09a72de-3e94-40ec-b9ad-dc266f4a9932,2024-05-28,cmp_315,Organic,Acquisition,GB,5003,396,59,24,26.38,2947.75,8913a013-397c-4564-b0fc-e763ddb847de,1280.61
dbb50c74-a5be-4e06-a80d-fb367eebe16c,2024-01-02,cmp_532,Organic,Brand,DE,5077,394,59,27,14.42,411.86,1f3ed4c7-749e-4b6e-8aaf-21ed16d83977,169.48
84c76871-ef9e-4453-8e62-8ce92d7dd9e2,2024-01-15,cmp_668,Social,Promo,US,5031,123,11,1,64.1,35.13,214be4a1-aac4-4ee4-a6cc-45aa4a83d64d,608.04
8458653d-8eec-4dd9-b544-49db4a5560b9,2025-01-18,cmp_755,Social,Acquisition,CA,4938,158,11,1,78.87,41.45,225181dc-2d58-4b1b-b47f-8b2d5a0b8bd3,780.72
97874e48-1d97-4305-b747-c809e1360f9b,2024-01-15,cmp_455,Referral,Acquisition,US,4930,189,13,6,4.77,537.13,b2e9a938-e7b0-4568-9287-0abeb0759f55,156.36
f38c9c18-c2da-4dfe-9090-739e73854a18,2024-08-08,cmp_942,Paid Search,Acquisition,US,4937,115,11,5,118.91,357.46,78702ab6-c17f-4135-b0fa-105ef38a3a46,430.25
42633cbd-a4a4-4e6a-9e60-fba4f36f68cc,2025-03-30,cmp_491,Paid Search,Retention,CA,5072,390,26,5,449.59,136.36,9d37bb9a-ad76-42a9-9092-c742a0de6dc8,104.55
9d992520-177d-4ee5-92e0-701af8b4f1c4,2024-02-26,cmp_678,Paid Search,Acquisition,US,4900,339,43,13,445.01,1419.75,a31cbb58-490a-4a30-88f9-7cf3cd70ae04,811.73
70fe87de-27f7-4eb6-8e08-71fc717294b9,2024-03-24,cmp_374,Display,Brand,AU,4858,31,1,0,7.03,0.0,,2439.0
6ed6bd02-0990-484c-8023-120db617c8ae,2024-05-31,cmp_593,Organic,Acquisition,GB,5041,526,82,22,23.3,2656.61,b9171b84-d955-4484-9874-44ecab4f5ef6,688.1
b0d596f2-a6c3-4d1f-81b7-b854dbff27f2,2025-01-19,cmp_716,Social,Brand,AU,5031,148,5,2,97.21,68.23,347a0e65-a6bf-442c-b55d-4ee20baea31d,253.16
9c8e0504-c27a-427b-8dc6-ae14dd41874f,2025-05-27,cmp_550,Email,Retention,IN,4997,238,34,15,30.74,571.61,897796da-2357-4a09-a7dc-24703b94deec,115.48
0c77131e-eb8b-4963-81f4-b7da38cfae46,2024-08-30,cmp_519,Social,Brand,US,5018,121,7,0,51.87,0.0,,465.22
df26a02e-8d14-4d8e-9795-b6eddd166ab7,2024-01-17,cmp_799,Email,Acquisition,US,4982,307,28,5,46.23,446.52,9dadf23e-d4f2-4eff-9294-236a44db18bc,394.0
998970c6-30aa-4997-95ea-1f2034403d8d,2024-07-18,cmp_263,Paid Search,Promo,US,4917,378,40,9,462.96,285.28,3697c678-3580-4fbf-8a8f-1490533cc959,701.18
0104f794-2201-480d-aac1-fd5bf9291eb0,2024-04-05,cmp_878,Organic,Retention,AU,5064,384,80,24,13.26,1811.78,bef38742-be02-4e98-aa44-b754093d1151,1059.87
896a0825-8a8f-4bc4-8ddd-98bb94a533ec,2024-04-24,cmp_662,Display,Retention,IN,5061,14,0,0,3.24,0.0,,780.3
c7a202e6-2471-47f0-b20e-5b85dc4a3a86,2024-01-10,cmp_737,Referral,Acquisition,US,4904,251,32,11,5.35,1186.27,77ad70f6-9d60-457c-abb9-dd1467a97bc5,415.01
dbb4b595-ef85-47b5-96a1-abe380125e7b,2024-02-08,cmp_691,Organic,Promo,DE,5049,281,36,14,16.56,762.91,08445cec-a90f-4ae3-87a5-10f5d5a549d6,269.99
48336c29-bfa9-461c-a16d-e953c68b5c15,2024-10-08,cmp_282,Paid Search,Acquisition,US,4827,206,23,7,274.01,794.64,3b3de2f5-4e87-4397-bc8a-3442c935bc5e,575.52
44cb8465-e6c0-42c3-9764-2ce23a78f134,2024-04-18,cmp_409,Paid Search,Brand,GB,5004,271,40,9,203.96,141.59,f40e167d-cbe9-46bc-a880-7bc0288192d6,150.84
a315c847-c9c5-4abe-ba7d-aaf619431ab2,2024-03-05,cmp_116,Paid Search,Acquisition,US,5191,296,41,14,342.52,1505.39,f8df0ecb-3fce-4dec-a830-60bcd01c7dda,962.0
ff9309d3-baed-4450-a0e6-0547575466eb,2024-03-28,cmp_545,Email,Brand,US,4855,224,17,4,30.94,131.21,2d98a7df-623a-4aa1-91ed-aecffc064551,423.76
399e82ff-969a-4520-a118-d6b53e744c24,2024-12-12,cmp_269,Paid Search,Promo,US,4952,340,28,11,523.76,764.76,6bf6239a-de16-4043-a5af-133270507b19,141.9
ae63d7a2-2a2d-46d8-a0d4-22ce08cea31e,2024-09-05,cmp_379,Paid Search,Acquisition,US,4963,333,46,15,330.13,1697.94,2c106536-06c2-45e1-b23a-3d98dd8a51eb,362.53
cc1cb005-9242-40a6-b49c-9a59c45d152d,2024-02-27,cmp_915,Paid Search,Retention,IN,4885,373,39,11,300.15,1130.09,505fbc42-25a0-402f-9f87-0e7c54f21e1e,915.23
3dcdb0b9-fa6f-4151-9739-8b0092ca25d3,2024-01-23,cmp_439,Paid Search,Acquisition,US,5048,295,38,8,360.45,1003.43,ff754270-d2f5-4b8b-ae12-8d6930905a8e,411.13
54abeea9-47df-4e9c-99c2-3ad2a6cf7cc0,2024-02-22,cmp_825,Social,Acquisition,US,5112,112,7,0,83.62,0.0,,742.55
578dcb4b-45e0-4ed8-8fc9-339991385654,2025-04-01,cmp_809,Paid Search,Retention,IN,4891,376,46,16,493.98,1201.29,c401dccb-0375-4444-b6e0-6a51ceaadb90,597.79
caa1f45c-4204-4309-964b-166340e39996,2024-06-05,cmp_618,Social,Acquisition,US,4980,62,4,1,36.5,75.45,876424d2-761d-49fc-a1c8-215838d62a8c,138.01
1fe3dbd4-17d0-4e54-a06a-139937bc82a9,2024-05-17,cmp_110,Social,Acquisition,US,4950,104,6,1,58.75,159.15,19df74f6-259e-4f01-ab31-ee2011eb5d4c,1145.77
d67e0ef6-9d5a-4aa0-9080-348f116eb8b3,2024-06-12,cmp_623,Paid Search,Acquisition,CA,5012,251,29,14,193.84,2361.75,c7c2cfbc-dfba-46ed-875f-6492083bbb73,1762.45
eb434514-d994-4807-9039-49c3c0cfce63,2024-03-23,cmp_721,Social,Acquisition,US,5042,80,1,0,47.04,0.0,,875.15
36e84e4c-3a4b-4c06-bfd9-53b229f6db61,2024-10-23,cmp_232,Organic,Retention,FR,4857,403,70,26,11.84,1914.31,c6f450e0-ae19-4072-bb04-3418658de0bc,506.13
6a919a99-e78a-4a10-9209-6e31cef50fdc,2024-05-13,cmp_739,Social,Acquisition,US,5062,114,8,0,51.01,0.0,,1416.29
e94a7102-df9e-4efa-bd69-f63b0e2768a0,2024-01-23,cmp_247,Paid Search,Brand,IN,4992,280,11,3,225.68,121.52,d438249c-6cc0-434c-a5cf-4ad068f0dd39,38.11
fcfbe610-edbe-4a09-9f4b-ebb0c4b9bf5e,2024-01-25,cmp_665,Paid Search,Acquisition,US,5035,328,40,9,280.0,1198.2,07b5f40b-ffda-44bc-9642-133854c09001,693.57
01c0855d-10ff-4191-8b14-b193d8f0cd25,2024-05-18,cmp_922,Social,Acquisition,GB,4842,135,9,0,67.17,0.0,,1333.79
b90023a7-f500-4f7b-a8c4-1504209f2bbe,2025-05-11,cmp_178,Social,Acquisition,AU,5033,76,10,1,60.06,13.45,4f1db8d8-d2a3-431a-8fe4-cb56106fd0d8,120.4
d3cb5b51-1610-43fd-a8b4-3766a18d962f,2024-03-07,cmp_445,Paid Search,Acquisition,GB,5124,401,27,4,582.69,625.55,7e0ef2ed-6253-43a1-ba03-4bfc8855db60,2071.96
63e7c13c-f517-470d-8090-4010be1a74c3,2025-01-01,cmp_708,Social,Acquisition,US,5066,83,7,0,35.47,0.0,,1383.49
6f18ab85-a022-4ff5-bdc8-4c4cd66afe12,2024-09-16,cmp_348,Email,Acquisition,FR,4951,305,47,15,46.02,1760.54,ae70474e-8516-4bcd-9654-99820c8a3826,360.42
c96f8ae7-4e93-4c5d-bce2-0d8cdc72d088,2024-02-21,cmp_738,Paid Search,Acquisition,US,5148,362,39,17,541.28,1732.79,0b50dc92-4631-417b-babb-b2e352963a17,1419.71
c09e4941-9bd2-4f4b-a7a7-3f50344f2966,2024-01-07,cmp_641,Social,Acquisition,US,4983,75,3,1,38.46,65.34,0b85587b-c6ff-43e2-b6b9-54fed7c4a464,1218.9
619096b3-c572-43a4-8a81-74102bb766d4,2024-01-20,cmp_123,Display,Acquisition,DE,4962,21,1,0,3.36,0.0,,182.56
88c8267e-231a-44b9-aa0d-dac5c6cef66f,2024-08-22,cmp_570,Affiliate,Retention,US,4956,149,9,3,70.7,142.47,3ea8d31b-3918-4f99-800b-045d7931dcdf,121.99
0b2284d0-a82c-45f4-a0bd-547a38f46902,2024-02-10,cmp_300,Email,Brand,US,5012,275,25,9,36.98,248.63,e6e16adb-dd4c-4619-b2d1-3d0d2b47446a,74.91
48834314-a919-4751-8c81-b8470c3ede88,2024-03-24,cmp_230,Social,Acquisition,US,5087,100,6,3,42.86,303.17,94e511ab-c6f9-4ccc-8280-0689d4da00b9,215.22
9216718a-ed45-41d8-8bf0-8a028038475b,2024-05-05,cmp_733,Social,Acquisition,US,4951,92,5,2,52.0,367.68,8910c623-ce6a-4d54-b149-42a2679372ef,923.87
17ed09b3-09f0-4304-b049-49ae82bdf6a8,2024-08-20,cmp_455,Paid Search,Acquisition,US,5012,128,20,4,165.54,616.72,ab744897-6295-4ae7-aaba-0b2675606761,801.57
407cdebf-4ab0-4f6f-9464-c9cfae9aaa58,2024-01-22,cmp_938,Social,Brand,IN,5144,132,7,1,86.37,19.58,878ed7a8-1b71-49f3-93c9-4050bc955e8f,70.28
